CPFA BASELINE RUN (7x7)
Params file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_params.yaml
Results file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_baseline_7x7_results_20260707_150602.txt
RateOfLayingPheromone=9.0
RateOfSiteFidelity=2.29
RateOfPheromoneDecay=0.1
ProbabilityOfReturningToNest=0.08
ProbabilityOfSwitchingToSearching=0.55
UninformedSearchVariationRad=0.13
UninformedSearchVariationDeg=7.448451336700702
RateOfInformedSearchDecay=1.26

======================================================================
Step 500 (0.3 min) | Pickups: 8 | Deposits: 5 | Rate: 18.75 tags/min | phero_entries=1 max_w=0.688
======================================================================
R1[SEARCH    ]: carry=0 | base=1.63 | wall=2.11 | search=344 | target=none
R2[RTB       ]: carry=1 | base=0.48 | wall=3.03 | search=  0 | target=none
R3[BASE_ESC  ]: carry=0 | base=0.24 | wall=3.33 | search=  0 | target=site(0.40,0.59)
R4[SEARCH    ]: carry=0 | base=2.13 | wall=1.45 | search=344 | target=none
R5[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.28 | search=  0 | target=site(0.61,0.22)
R6[SEARCH    ]: carry=0 | base=1.06 | wall=2.66 | search=137 | target=none
R7[SEARCH    ]: carry=0 | base=1.62 | wall=2.08 | search=344 | target=none
R8[SEARCH    ]: carry=0 | base=1.48 | wall=2.28 | search= 32 | target=none
R9[BASE_ESC  ]: carry=0 | base=0.18 | wall=3.35 | search=  0 | target=site(0.53,0.53)
R10[DEPART    ]: carry=0 | base=2.35 | wall=1.29 | search=  0 | target=none
R11[SITE      ]: carry=0 | base=0.45 | wall=3.12 | search=  0 | target=site(-0.53,-0.53)
R12[SURVEY    ]: carry=1 | base=1.63 | wall=1.90 | search=  0 | target=none
R13[BASE_ESC  ]: carry=0 | base=0.23 | wall=3.29 | search=  0 | target=site(0.31,0.51)
R14[GIVE_UP   ]: carry=0 | base=1.84 | wall=2.00 | search=312 | target=none
R15[SURVEY    ]: carry=1 | base=1.40 | wall=2.33 | search=  0 | target=none
R16[SEARCH    ]: carry=0 | base=0.33 | wall=3.17 | search= 44 | target=none

======================================================================
Step 1000 (0.5 min) | Pickups: 15 | Deposits: 11 | Rate: 20.62 tags/min | phero_entries=4 max_w=0.984
======================================================================
R1[SEARCH    ]: carry=0 | base=3.07 | wall=0.63 | search=844 | target=none
R2[SEARCH    ]: carry=0 | base=0.51 | wall=3.13 | search=165 | target=site(0.64,0.27)
R3[BASE_ESC  ]: carry=0 | base=0.23 | wall=3.29 | search=  0 | target=site(0.33,0.30)
R4[GIVE_UP   ]: carry=0 | base=1.59 | wall=1.99 | search=468 | target=none
R5[SEARCH    ]: carry=0 | base=0.54 | wall=2.97 | search=261 | target=site(0.61,0.22)
R6[SURVEY    ]: carry=1 | base=2.65 | wall=1.58 | search=  0 | target=none
R7[SEARCH    ]: carry=0 | base=3.19 | wall=0.45 | search=844 | target=none
R8[SURVEY    ]: carry=1 | base=2.43 | wall=1.29 | search=  0 | target=none
R9[RTB       ]: carry=1 | base=0.45 | wall=3.10 | search=  0 | target=none
R10[GIVE_UP   ]: carry=0 | base=2.66 | wall=0.90 | search=156 | target=none
R11[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.33 | search=  0 | target=site(-0.31,-0.42)
R12[BASE_ESC  ]: carry=0 | base=0.24 | wall=3.27 | search=  0 | target=site(0.32,-1.59)
R13[SURVEY    ]: carry=1 | base=0.65 | wall=3.03 | search=  0 | target=none
R14[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.32 | search=  0 | target=phero(-0.32,-0.42)
R15[SITE      ]: carry=0 | base=0.28 | wall=3.22 | search=  0 | target=site(-0.75,-1.17)
R16[BASE_ESC  ]: carry=0 | base=0.23 | wall=3.29 | search=  0 | target=site(-0.32,-0.42)

======================================================================
Step 1500 (0.8 min) | Pickups: 18 | Deposits: 13 | Rate: 16.25 tags/min | phero_entries=4 max_w=0.199
======================================================================
R1[SEARCH    ]: carry=0 | base=3.28 | wall=0.37 | search=1344 | target=none
R2[GIVE_UP   ]: carry=0 | base=1.24 | wall=2.31 | search=624 | target=none
R3[SEARCH    ]: carry=0 | base=0.50 | wall=3.09 | search=302 | target=site(0.33,0.30)
R4[PHERO     ]: carry=0 | base=0.27 | wall=3.23 | search=  0 | target=phero(-0.32,-0.42)
R5[SEARCH    ]: carry=0 | base=2.23 | wall=1.28 | search=761 | target=site(0.61,0.22)
R6[RTB       ]: carry=1 | base=1.61 | wall=2.29 | search=  0 | target=none
R7[WALL_ESC  ]: carry=0 | base=3.30 | wall=0.34 | search=1344 | target=none
R8[RTB       ]: carry=1 | base=0.64 | wall=2.93 | search=  0 | target=none
R9[SEARCH    ]: carry=0 | base=0.41 | wall=3.18 | search=240 | target=site(0.43,0.35)
R10[RTB       ]: carry=1 | base=1.62 | wall=1.90 | search=  0 | target=none
R11[RTB       ]: carry=1 | base=0.33 | wall=3.22 | search=  0 | target=none
R12[SITE      ]: carry=0 | base=1.56 | wall=1.97 | search=  0 | target=site(0.32,-1.59)
R13[SITE      ]: carry=0 | base=0.46 | wall=3.09 | search=  0 | target=site(0.46,0.45)
R14[SEARCH    ]: carry=0 | base=0.50 | wall=3.10 | search=170 | target=phero(-0.32,-0.42)
R15[SURVEY    ]: carry=1 | base=1.37 | wall=2.36 | search=  0 | target=none
R16[GIVE_UP   ]: carry=0 | base=0.29 | wall=3.23 | search=312 | target=none

======================================================================
Step 2000 (1.1 min) | Pickups: 24 | Deposits: 19 | Rate: 17.81 tags/min | phero_entries=8 max_w=0.743
======================================================================
R1[SEARCH    ]: carry=0 | base=3.27 | wall=0.38 | search=1844 | target=none
R2[PHERO     ]: carry=0 | base=0.45 | wall=3.06 | search=  0 | target=phero(-2.21,-1.00)
R3[RTB       ]: carry=1 | base=0.26 | wall=3.29 | search=  0 | target=none
R4[SURVEY    ]: carry=1 | base=0.61 | wall=3.04 | search=  0 | target=none
R5[WALL_ESC  ]: carry=0 | base=3.21 | wall=0.35 | search=1261 | target=site(0.61,0.22)
R6[SITE      ]: carry=0 | base=0.36 | wall=3.20 | search=  0 | target=site(1.92,-1.83)
R7[WALL_ESC  ]: carry=0 | base=3.30 | wall=0.33 | search=1844 | target=none
R8[SURVEY    ]: carry=1 | base=0.61 | wall=3.05 | search=  0 | target=none
R9[SEARCH    ]: carry=0 | base=1.74 | wall=1.81 | search=740 | target=site(0.43,0.35)
R10[SITE      ]: carry=0 | base=0.35 | wall=3.16 | search=  0 | target=site(-0.38,1.87)
R11[SEARCH    ]: carry=0 | base=0.64 | wall=2.88 | search=266 | target=site(-0.34,-0.44)
R12[RTB       ]: carry=1 | base=1.56 | wall=1.95 | search=  0 | target=none
