CPFA BASELINE RUN (7x7)
Params file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_params.yaml
Results file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_baseline_7x7_results_20260811_135747.txt
RateOfLayingPheromone=9.0
RateOfSiteFidelity=2.29
RateOfPheromoneDecay=0.1
ProbabilityOfReturningToNest=0.08
ProbabilityOfSwitchingToSearching=0.55
UninformedSearchVariationRad=0.13
UninformedSearchVariationDeg=7.448451336700702
RateOfInformedSearchDecay=1.26

======================================================================
Step 500 (0.3 min) | Pickups: 9 | Deposits: 0 | Rate: 0.00 tags/min | phero_entries=0 max_w=0.000
======================================================================
R1[SURVEY    ]: carry=1 | base=1.08 | wall=2.69 | search=  0 | target=none
R2[GIVE_UP   ]: carry=0 | base=1.20 | wall=2.51 | search=156 | target=none
R3[SURVEY    ]: carry=1 | base=1.33 | wall=2.22 | search=  0 | target=none
R4[SURVEY    ]: carry=1 | base=1.73 | wall=1.82 | search=  0 | target=none
R5[SEARCH    ]: carry=0 | base=0.62 | wall=3.05 | search=344 | target=none
R6[SURVEY    ]: carry=1 | base=2.03 | wall=1.68 | search=  0 | target=none
R7[RTB       ]: carry=1 | base=0.47 | wall=3.07 | search=  0 | target=none
R8[SEARCH    ]: carry=0 | base=2.30 | wall=1.44 | search= 32 | target=none
R9[SURVEY    ]: carry=1 | base=2.22 | wall=1.85 | search=  0 | target=none
R10[SEARCH    ]: carry=0 | base=1.44 | wall=2.27 | search=344 | target=none
R11[SEARCH    ]: carry=0 | base=0.86 | wall=2.84 | search=188 | target=none
R12[SURVEY    ]: carry=1 | base=1.40 | wall=2.16 | search=  0 | target=none
R13[SEARCH    ]: carry=0 | base=1.72 | wall=2.11 | search=188 | target=none
R14[SURVEY    ]: carry=1 | base=1.37 | wall=2.16 | search=  0 | target=none
R15[RTB       ]: carry=1 | base=0.66 | wall=2.87 | search=  0 | target=none
R16[SEARCH    ]: carry=0 | base=1.05 | wall=2.47 | search=344 | target=none

======================================================================
Step 1000 (0.5 min) | Pickups: 9 | Deposits: 6 | Rate: 11.25 tags/min | phero_entries=6 max_w=0.817
======================================================================
R1[BASE_ESC  ]: carry=0 | base=0.23 | wall=3.30 | search=  0 | target=site(0.71,-0.81)
R2[BASE_ESC  ]: carry=0 | base=0.24 | wall=3.29 | search=  0 | target=phero(-0.37,-0.86)
R3[BASE_ESC  ]: carry=0 | base=0.17 | wall=3.35 | search=  0 | target=site(1.28,0.37)
R4[RTB       ]: carry=1 | base=0.51 | wall=3.01 | search=  0 | target=none
R5[SEARCH    ]: carry=0 | base=2.22 | wall=1.54 | search=844 | target=none
R6[RTB       ]: carry=1 | base=0.86 | wall=2.71 | search=  0 | target=none
R7[SEARCH    ]: carry=0 | base=0.81 | wall=2.75 | search=142 | target=site(-0.40,-0.71)
R8[SEARCH    ]: carry=0 | base=3.61 | wall=0.36 | search=532 | target=none
R9[RTB       ]: carry=1 | base=0.99 | wall=2.80 | search=  0 | target=none
R10[GIVE_UP   ]: carry=0 | base=1.83 | wall=2.15 | search=624 | target=none
R11[SEARCH    ]: carry=0 | base=2.33 | wall=1.24 | search=688 | target=none
R12[BASE_ESC  ]: carry=0 | base=0.23 | wall=3.27 | search=  0 | target=site(1.29,0.41)
R13[SEARCH    ]: carry=0 | base=3.41 | wall=0.46 | search=688 | target=none
R14[BASE_ESC  ]: carry=0 | base=0.21 | wall=3.30 | search=  0 | target=site(0.26,1.34)
R15[SEARCH    ]: carry=0 | base=0.92 | wall=2.67 | search= 89 | target=site(-0.37,-0.86)
R16[SEARCH    ]: carry=0 | base=2.80 | wall=0.76 | search=844 | target=none

======================================================================
Step 1500 (0.8 min) | Pickups: 13 | Deposits: 9 | Rate: 11.25 tags/min | phero_entries=9 max_w=0.374
======================================================================
R1[RTB       ]: carry=1 | base=1.13 | wall=2.64 | search=  0 | target=none
R2[PHERO     ]: carry=0 | base=0.26 | wall=3.31 | search=  0 | target=phero(-0.37,-0.86)
R3[SEARCH    ]: carry=0 | base=1.32 | wall=2.20 | search=191 | target=site(1.28,0.37)
R4[SITE      ]: carry=0 | base=1.42 | wall=2.12 | search=  0 | target=site(0.38,-1.68)
R5[SEARCH    ]: carry=0 | base=3.71 | wall=0.44 | search=1344 | target=none
R6[SITE      ]: carry=0 | base=1.03 | wall=2.55 | search=  0 | target=site(-0.90,1.81)
R7[SEARCH    ]: carry=0 | base=1.35 | wall=2.17 | search=642 | target=site(-0.40,-0.71)
R8[GIVE_UP   ]: carry=0 | base=2.24 | wall=1.59 | search=624 | target=none
R9[SITE      ]: carry=0 | base=0.97 | wall=2.74 | search=  0 | target=site(1.48,1.65)
R10[RTB       ]: carry=1 | base=0.63 | wall=3.05 | search=  0 | target=none
R11[SEARCH    ]: carry=0 | base=2.18 | wall=1.33 | search=1188 | target=none
R12[SURVEY    ]: carry=1 | base=1.41 | wall=2.14 | search=  0 | target=none
R13[SEARCH    ]: carry=0 | base=3.53 | wall=0.38 | search=1188 | target=none
R14[SEARCH    ]: carry=0 | base=1.35 | wall=2.16 | search=110 | target=site(0.26,1.34)
R15[RTB       ]: carry=1 | base=0.30 | wall=3.23 | search=  0 | target=none
R16[SEARCH    ]: carry=0 | base=3.13 | wall=0.39 | search=1344 | target=none

======================================================================
Step 2000 (1.1 min) | Pickups: 19 | Deposits: 12 | Rate: 11.25 tags/min | phero_entries=11 max_w=0.531
======================================================================
R1[SITE      ]: carry=0 | base=0.52 | wall=3.09 | search=  0 | target=site(0.72,-0.86)
R2[SEARCH    ]: carry=0 | base=0.82 | wall=2.73 | search=186 | target=phero(-0.37,-0.86)
R3[RTB       ]: carry=1 | base=1.14 | wall=2.37 | search=  0 | target=none
R4[RTB       ]: carry=1 | base=1.41 | wall=2.14 | search=  0 | target=none
R5[SURVEY    ]: carry=1 | base=2.97 | wall=1.05 | search=  0 | target=none
