CPFA BASELINE RUN (7x7)
Params file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_params.yaml
Results file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_baseline_7x7_results_20260707_150629.txt
RateOfLayingPheromone=9.0
RateOfSiteFidelity=2.29
RateOfPheromoneDecay=0.1
ProbabilityOfReturningToNest=0.08
ProbabilityOfSwitchingToSearching=0.55
UninformedSearchVariationRad=0.13
UninformedSearchVariationDeg=7.448451336700702
RateOfInformedSearchDecay=1.26

======================================================================
Step 500 (0.3 min) | Pickups: 9 | Deposits: 6 | Rate: 22.50 tags/min | phero_entries=2 max_w=0.900
======================================================================
R1[SEARCH    ]: carry=0 | base=1.88 | wall=1.68 | search=344 | target=none
R2[DEPART    ]: carry=0 | base=0.57 | wall=3.03 | search=  0 | target=none
R3[SITE      ]: carry=0 | base=0.40 | wall=3.11 | search=  0 | target=site(0.00,0.50)
R4[SEARCH    ]: carry=0 | base=0.46 | wall=3.04 | search=  5 | target=site(0.00,-0.50)
R5[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.28 | search=  0 | target=site(0.69,0.28)
R6[BASE_ESC  ]: carry=0 | base=0.20 | wall=3.30 | search=  0 | target=site(-0.09,0.63)
R7[SEARCH    ]: carry=0 | base=0.38 | wall=3.12 | search=282 | target=none
R8[SURVEY    ]: carry=1 | base=0.56 | wall=2.94 | search=  0 | target=none
R9[RTB       ]: carry=1 | base=0.52 | wall=2.99 | search=  0 | target=none
R10[DEPART    ]: carry=0 | base=2.23 | wall=1.27 | search=  0 | target=none
R11[GIVE_UP   ]: carry=0 | base=0.67 | wall=2.84 | search=156 | target=none
R12[SEARCH    ]: carry=0 | base=0.28 | wall=3.28 | search=344 | target=none
R13[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.28 | search=  0 | target=site(0.23,0.55)
R14[SEARCH    ]: carry=0 | base=0.49 | wall=3.01 | search=239 | target=none
R15[SITE      ]: carry=0 | base=0.36 | wall=3.15 | search=  0 | target=site(-0.23,-0.55)
R16[RTB       ]: carry=1 | base=0.58 | wall=3.00 | search=  0 | target=none

======================================================================
Step 1000 (0.5 min) | Pickups: 15 | Deposits: 12 | Rate: 22.50 tags/min | phero_entries=3 max_w=0.253
======================================================================
R1[SEARCH    ]: carry=0 | base=3.16 | wall=0.36 | search=844 | target=none
R2[SEARCH    ]: carry=0 | base=2.14 | wall=1.36 | search=466 | target=none
R3[SEARCH    ]: carry=0 | base=0.37 | wall=3.20 | search=308 | target=site(0.00,0.50)
R4[RTB       ]: carry=1 | base=0.54 | wall=2.97 | search=  0 | target=none
R5[SEARCH    ]: carry=0 | base=0.63 | wall=2.87 | search=267 | target=site(0.69,0.28)
R6[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.32 | search=  0 | target=phero(0.69,0.28)
R7[BASE_ESC  ]: carry=0 | base=0.22 | wall=3.29 | search=  0 | target=site(0.07,0.55)
R8[SEARCH    ]: carry=0 | base=0.52 | wall=2.98 | search= 92 | target=site(-0.07,-0.48)
R9[SURVEY    ]: carry=1 | base=0.82 | wall=2.73 | search=  0 | target=none
R10[SEARCH    ]: carry=0 | base=3.14 | wall=0.37 | search=376 | target=none
