CPFA BASELINE RUN (7x7)
Params file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_params.yaml
Results file: /home/sara/Documents/RL-FL-Foraging/controllers/cpfa_baseline/cpfa_baseline_7x7_results_20260707_144942_1.txt
RateOfLayingPheromone=9.0
RateOfSiteFidelity=2.29
RateOfPheromoneDecay=0.1
ProbabilityOfReturningToNest=0.08
ProbabilityOfSwitchingToSearching=0.55
UninformedSearchVariationRad=0.13
UninformedSearchVariationDeg=7.448451336700702
RateOfInformedSearchDecay=1.26

======================================================================
Step 500 (0.3 min) | Pickups: 11 | Deposits: 4 | Rate: 15.00 tags/min | phero_entries=2 max_w=0.969
======================================================================
R1[SEARCH    ]: carry=0 | base=1.62 | wall=1.88 | search=344 | target=none
R2[SURVEY    ]: carry=1 | base=0.50 | wall=3.14 | search=  0 | target=none
R3[SEARCH    ]: carry=0 | base=2.22 | wall=1.28 | search= 32 | target=none
R4[SEARCH    ]: carry=0 | base=1.98 | wall=1.65 | search=344 | target=none
R5[SURVEY    ]: carry=1 | base=0.64 | wall=2.97 | search=  0 | target=none
R6[SEARCH    ]: carry=0 | base=1.78 | wall=2.04 | search=344 | target=none
R7[RTB       ]: carry=1 | base=0.75 | wall=2.89 | search=  0 | target=none
R8[RTB       ]: carry=1 | base=0.42 | wall=3.16 | search=  0 | target=none
R9[DEPART    ]: carry=0 | base=1.71 | wall=1.91 | search=  0 | target=none
R10[SITE      ]: carry=0 | base=0.45 | wall=3.12 | search=  0 | target=site(-0.53,0.53)
R11[SURVEY    ]: carry=1 | base=1.57 | wall=1.95 | search=  0 | target=none
R12[RTB       ]: carry=1 | base=1.10 | wall=2.51 | search=  0 | target=none
R13[BASE_ESC  ]: carry=0 | base=0.24 | wall=3.27 | search=344 | target=none
R14[SURVEY    ]: carry=1 | base=0.51 | wall=3.04 | search=  0 | target=none
R15[BASE_ESC  ]: carry=0 | base=0.23 | wall=3.29 | search=  0 | target=site(0.16,-0.72)
R16[BASE_ESC  ]: carry=0 | base=0.24 | wall=3.26 | search=  0 | target=site(0.55,-0.23)

======================================================================
Step 1000 (0.5 min) | Pickups: 13 | Deposits: 12 | Rate: 22.50 tags/min | phero_entries=6 max_w=0.874
======================================================================
R1[WALL_ESC  ]: carry=0 | base=3.20 | wall=0.33 | search=844 | target=none
R2[SITE      ]: carry=0 | base=0.45 | wall=3.16 | search=  0 | target=site(-0.35,0.36)
R3[WALL_ESC  ]: carry=0 | base=3.16 | wall=0.34 | search=532 | target=none
R4[GIVE_UP   ]: carry=0 | base=2.49 | wall=1.08 | search=624 | target=none
R5[SEARCH    ]: carry=0 | base=0.65 | wall=2.97 | search= 56 | target=site(-0.36,0.53)
